Floor,Price,Renovation,Year,Size,Elevator,Room,Hall,Id
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
6,730.0,0,1992,81.0,0.0,3,1.0,101101700628
4,640.0,2,1956,85.0,0.0,3,1.0,101101929767
6,440.0,0,1998,69.0,0.0,2,1.0,101102726538
6,630.0,0,1998,92.0,0.0,2,1.0,101102732474
6,1106.0,3,1999,130.0,0.0,4,2.0,101102273644
19,500.0,3,2003,73.0,1.0,2,1.0,101102511102
6,560.0,0,1996,69.0,0.0,2,1.0,101102270550
15,1500.0,3,2005,155.0,1.0,3,1.0,101102541973
18,880.0,2,1988,85.0,1.0,3,1.0,101102555795
9,860.0,3,2004,112.0,1.0,2,1.0,101102435270
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
14,1900.0,3,2006,196.0,1.0,4,1.0,101102718552
6,760.0,2,1997,78.0,0.0,2,1.0,101102478660
19,608.0,2,1998,77.0,1.0,2,1.0,101102646062
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
6,850.0,2,1994,69.0,0.0,2,1.0,101102651259
23,1000.0,2,2001,102.0,1.0,2,2.0,101102681726
7,1170.0,3,1999,132.0,0.0,3,2.0,101102668622
16,790.0,3,1986,87.0,1.0,3,1.0,101102669184
6,460.0,1,1989,57.0,0.0,2,1.0,101102647202
6,860.0,3,2010,121.0,1.0,3,2.0,101102691671
11,1580.0,3,1997,125.0,1.0,3,1.0,101102667279
6,670.0,0,1992,81.0,0.0,3,1.0,101102660780
26,1580.0,3,2006,150.0,1.0,3,2.0,101102662817
4,1160.0,0,1973,92.0,0.0,3,1.0,101102678478
7,1230.0,3,2001,136.0,1.0,2,2.0,101102436942
6,750.0,2,2001,105.0,0.0,3,1.0,101101597476
5,1380.0,3,2004,127.0,0.0,3,1.0,101102436131
16,1320.0,3,2001,126.0,1.0,2,1.0,101101695834
6,520.0,2,1990,63.0,0.0,2,1.0,101101269909
4,510.0,2,1980,58.0,0.0,2,1.0,101102407440
14,1020.0,3,2008,150.0,1.0,3,1.0,101102259211
6,510.0,2,2000,87.0,0.0,3,1.0,101101994409
9,999.0,3,2001,159.0,0.0,5,2.0,101101924876
14,1080.0,3,1999,105.0,1.0,2,1.0,101101881965
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
6,690.0,2,1999,134.0,0.0,3,1.0,101091399833
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
5,1050.0,3,2003,149.0,0.0,3,2.0,101102523172
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
18,558.0,3,2009,87.0,1.0,2,1.0,101102469479
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
16,545.0,3,1985,58.0,1.0,2,1.0,101102483107
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
12,1390.0,3,2004,127.0,1.0,2,1.0,101102484251
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
21,980.0,2,2004,123.0,1.0,2,1.0,101102280515
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
24,890.0,3,2000,112.0,1.0,2,1.0,101102290589
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
6,900.0,3,1995,61.0,0.0,2,1.0,101102559408
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
27,435.0,3,2002,66.0,1.0,2,1.0,101102602099
6,595.0,2,1992,65.0,0.0,2,1.0,101102620782
18,520.0,2,1992,58.0,1.0,2,1.0,101102621143
20,632.0,3,2009,94.0,1.0,2,1.0,101102607567
6,470.0,3,1987,54.0,0.0,2,1.0,101102694096
6,625.0,3,1995,78.0,0.0,3,1.0,101102691665
6,510.0,0,2001,75.0,0.0,2,1.0,101102692652
20,780.0,3,1990,84.0,1.0,3,1.0,101102549843
17,1050.0,2,1997,112.0,1.0,3,1.0,101102688873
5,440.0,3,1986,76.0,0.0,2,1.0,101102683024
16,370.0,3,1991,51.0,1.0,1,1.0,101102633108
11,1050.0,2,2008,141.0,1.0,3,2.0,101101557668
6,510.0,2,1986,55.0,0.0,2,1.0,101102519801
20,560.0,3,2009,87.0,1.0,2,1.0,101102459319
16,539.0,2,1990,67.0,1.0,2,1.0,101102633767
6,680.0,3,1991,60.0,0.0,2,2.0,101102548277
16,525.0,2,1986,62.0,1.0,2,1.0,101102634345
6,636.0,2,1983,65.0,0.0,2,1.0,101102638907
5,780.0,3,2001,113.0,0.0,2,1.0,101102650896
6,571.0,0,1980,64.0,0.0,2,1.0,101102635268
6,1060.0,3,1993,116.0,0.0,3,2.0,101102653670
6,510.0,2,2007,75.0,0.0,2,1.0,101102690091
6,638.0,2,1985,60.0,0.0,2,1.0,101102687962
7,260.0,0,2011,65.0,0.0,2,1.0,101102687142
6,330.0,0,1995,61.0,0.0,2,1.0,101102676910
6,558.0,3,1995,62.0,0.0,2,1.0,101102678360
15,1000.0,2,2005,86.0,1.0,2,1.0,101102678448
6,435.0,2,1993,58.0,0.0,2,1.0,101102669434
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
12,1030.0,3,2007,138.0,1.0,3,2.0,101102664978
5,735.0,3,2008,82.0,0.0,2,1.0,101102270897
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
5,580.0,3,1992,61.0,0.0,2,1.0,101102309422
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
7,440.0,3,2002,74.0,0.0,2,1.0,101102535090
6,560.0,2,1995,47.0,0.0,1,1.0,101101648869
16,715.0,2,1999,83.0,1.0,2,1.0,101102339719
6,480.0,2,1995,50.0,0.0,1,1.0,101102603619
18,470.0,2,1987,57.0,1.0,2,1.0,101102065269
6,520.0,3,1985,64.0,0.0,2,1.0,101101514860
6,600.0,2,1998,67.0,0.0,2,1.0,101101106134
6,800.0,2,1999,81.0,0.0,2,1.0,101101937032
18,500.0,3,1999,58.0,1.0,1,1.0,101101821098
13,520.0,3,2004,68.0,1.0,1,1.0,101101849456
6,554.0,2,1989,61.0,0.0,2,1.0,101101789916
6,530.0,2,1988,58.0,0.0,2,1.0,101101918120
6,466.0,1,1983,53.0,0.0,2,1.0,101102736953
6,590.0,2,1983,58.0,0.0,2,1.0,101102731735
21,630.0,3,2004,70.0,1.0,1,1.0,101102650624
10,900.0,2,1998,105.0,1.0,2,2.0,101102664583
20,988.0,2,2006,120.0,1.0,2,1.0,101102660277
6,450.0,2,1992,56.0,0.0,2,1.0,101102668356
5,943.0,3,1990,82.0,0.0,3,1.0,101102669056
6,890.0,0,1993,81.0,0.0,2,2.0,101102525182
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
18,520.0,3,1992,58.0,1.0,2,1.0,101102623242
6,650.0,3,2003,102.0,0.0,2,1.0,101102682017
14,820.0,3,1992,87.0,1.0,3,1.0,101102559027
24,550.0,2,1989,57.0,1.0,2,1.0,101102604684
6,500.0,3,1982,56.0,0.0,2,1.0,101102660544
8,1979.0,3,2008,206.0,1.0,3,2.0,101102455225
4,2800.0,3,2004,312.0,0.0,6,2.0,101101524133
6,380.0,3,1992,44.0,0.0,1,1.0,101102673925
27,430.0,2,2002,68.0,1.0,1,1.0,101102658883
6,390.0,2,1992,58.0,0.0,2,1.0,101102662814
15,940.0,3,2008,125.0,1.0,2,2.0,101101578670
6,460.0,3,1993,55.0,0.0,2,1.0,101102734705
21,910.0,3,2003,146.0,1.0,3,2.0,101102464693
6,570.0,2,2003,93.0,0.0,2,2.0,101102579459
16,400.0,3,2005,51.0,1.0,1,0.0,101102702946
32,390.0,2,2003,67.0,1.0,1,1.0,101102720410
16,680.0,2,1988,70.0,1.0,3,1.0,101102710912
11,630.0,3,2003,68.0,1.0,1,1.0,101102700030
5,580.0,2,1980,60.0,0.0,2,1.0,101102711944
5,625.0,3,1984,64.0,0.0,2,1.0,101102725340
16,360.0,3,1993,43.0,1.0,2,0.0,101102602635
5,472.0,3,1988,53.0,0.0,2,1.0,101102664981
13,465.0,2,1994,58.0,1.0,1,1.0,101102326747
16,1120.0,3,2000,89.0,1.0,2,1.0,101101992512
25,1390.0,2,2000,159.0,1.0,4,1.0,101102044291
10,700.0,2,1998,130.0,0.0,4,2.0,101102122404
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
18,475.0,2,2007,64.0,1.0,1,1.0,101102364807
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
32,480.0,3,2003,87.0,1.0,2,1.0,101101967776
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
6,317.0,3,1985,45.0,0.0,1,1.0,101102226849
22,450.0,2,2004,54.0,1.0,1,1.0,101101826173
6,515.0,2,1982,54.0,0.0,2,1.0,101102262287
20,540.0,2,1989,65.0,1.0,2,1.0,101101508020
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,369.0,3,1995,58.0,0.0,2,1.0,101101334100
6,469.0,3,1994,57.0,0.0,2,1.0,101102504167
6,580.0,2,2000,101.0,0.0,3,1.0,101101937968
6,440.0,2,2001,80.0,0.0,2,1.0,101102430418
31,3500.0,3,2011,378.0,1.0,4,2.0,101101750638
6,2800.0,1,2011,238.0,1.0,4,2.0,101102010879
5,650.0,2,2008,89.0,1.0,2,1.0,101102465577
22,1050.0,0,2003,100.0,1.0,2,1.0,101102427450
26,930.0,2,2008,187.0,1.0,3,2.0,101102257308
12,1040.0,2,2007,150.0,1.0,3,2.0,101102318651
9,1450.0,2,1996,149.0,1.0,3,2.0,101102111040
18,650.0,2,1999,92.0,1.0,2,2.0,101101632204
35,725.0,3,2012,90.0,1.0,2,1.0,101102493338
4,1300.0,2,2004,120.0,1.0,2,1.0,101102344034
6,460.0,2,1998,68.0,0.0,2,1.0,101101721445
6,1450.0,2,1999,118.0,0.0,3,2.0,101100631138
6,505.0,2,1980,57.0,0.0,2,1.0,101102433927
6,760.0,0,1989,77.0,0.0,3,1.0,101102365074
8,1120.0,2,2006,162.0,1.0,4,1.0,101102312365
9,800.0,1,2012,131.0,1.0,3,1.0,101102013972
16,1000.0,2,2000,172.0,1.0,2,2.0,101102112045
16,795.0,0,1999,82.0,1.0,2,1.0,101102167870
24,520.0,3,1989,50.0,1.0,1,1.0,101102386613
27,1700.0,0,1998,156.0,1.0,3,1.0,101102259974
18,399.0,0,1994,47.0,1.0,1,1.0,101101793802
18,1350.0,3,2007,123.0,1.0,3,2.0,101100973506
16,1158.0,0,2004,111.0,1.0,3,1.0,101102502128
14,2000.0,3,2004,150.0,1.0,3,1.0,101101950333
16,590.0,3,1985,69.0,1.0,3,1.0,101102645967
11,3750.0,3,2006,263.0,1.0,4,2.0,101102527755
6,3600.0,3,2001,286.0,1.0,4,2.0,101101703847
26,970.0,2,1999,109.0,1.0,3,1.0,101101297354
18,1130.0,3,2000,121.0,1.0,2,1.0,101102397415
6,1050.0,3,1998,92.0,0.0,3,1.0,101102331025
11,1650.0,2,2001,164.0,1.0,3,2.0,101102260199
18,2185.0,3,2004,208.0,1.0,4,2.0,101102066604
24,645.0,2,2004,95.0,1.0,2,1.0,101101718989
11,700.0,2,2004,95.0,1.0,2,1.0,101101230189
6,585.0,3,1978,66.0,0.0,3,1.0,101101280505
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
15,498.0,2,2003,74.0,1.0,2,1.0,101102370656
6,630.0,3,1996,69.0,0.0,2,2.0,101101504330
24,690.0,3,2000,81.0,1.0,2,1.0,101102508661
6,2200.0,3,2000,169.0,1.0,3,2.0,101102491155
7,2600.0,3,2009,267.0,1.0,4,2.0,101102446820
18,680.0,3,1998,98.0,1.0,2,1.0,101102463494
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
5,1288.0,2,2008,155.0,1.0,3,2.0,101102428819
10,715.0,3,2000,109.0,1.0,3,1.0,101102523853
16,1050.0,3,2000,119.0,1.0,3,1.0,101101935141
6,950.0,3,1983,76.0,0.0,3,1.0,101101854678
18,1200.0,3,1997,168.0,1.0,4,2.0,101101871789
12,1360.0,3,2002,134.0,1.0,3,2.0,101100872516
6,700.0,2,1997,85.0,0.0,2,2.0,101101582637
11,850.0,3,2010,108.0,1.0,2,2.0,101101297532
6,450.0,3,1984,57.0,0.0,2,1.0,101102025492
5,1050.0,3,2003,152.0,0.0,3,2.0,101102061354
6,600.0,2,2004,100.0,0.0,2,1.0,101102531858
6,850.0,2,2000,95.0,0.0,3,1.0,101102434845
24,960.0,3,2004,116.0,1.0,3,2.0,101102289508
15,622.0,3,2007,73.0,1.0,1,1.0,101101479982
6,380.0,2,1988,44.0,0.0,1,1.0,101102422087
25,1400.0,2,2002,131.0,1.0,2,2.0,101102514453
6,305.0,0,1995,59.0,0.0,2,0.0,101102583249
6,450.0,3,1988,50.0,0.0,2,1.0,101102670745
6,435.0,1,1995,60.0,0.0,2,1.0,101102654025
19,1300.0,3,2002,117.0,1.0,3,1.0,101102656206
6,450.0,2,1991,63.0,0.0,2,1.0,101102208749
8,1080.0,3,2009,163.0,1.0,4,2.0,101101548555
17,1400.0,3,2000,208.0,1.0,4,2.0,101102421974
24,1150.0,3,2001,115.0,1.0,2,2.0,101101303193
18,2100.0,3,2004,207.0,1.0,4,2.0,101101034042
6,1250.0,3,2001,120.0,1.0,2,1.0,101101669988
6,520.0,3,1990,60.0,0.0,2,1.0,101102207980
12,2599.0,3,2008,264.0,1.0,3,2.0,101102477078
6,950.0,2,1998,149.0,0.0,4,2.0,101102380306
6,1800.0,3,2006,213.0,1.0,6,3.0,101102301717
5,574.0,2,1991,63.0,0.0,2,1.0,101102014759
7,700.0,2,1998,78.0,0.0,2,1.0,101101309250
5,2000.0,3,2001,190.0,0.0,4,1.0,101102453015
21,1400.0,3,2008,227.0,1.0,4,1.0,101102122601
4,1590.0,3,2009,224.0,1.0,3,3.0,101102196009
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,606.0,2,2003,86.0,0.0,2,1.0,101102139014
6,690.0,0,2000,109.0,0.0,3,2.0,101102112202
5,1300.0,3,2009,218.0,1.0,4,2.0,101101961688
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
6,560.0,2,1988,74.0,0.0,3,1.0,101101663892
9,1100.0,2,2008,120.0,1.0,2,2.0,101100949958
7,675.0,3,2010,96.0,1.0,2,1.0,101100876992
6,445.0,0,1985,58.0,0.0,2,1.0,101101755299
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
7,545.0,2,1991,61.0,0.0,2,1.0,101102394072
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
4,1890.0,3,2004,169.0,0.0,3,2.0,101102676400
6,610.0,2,1989,56.0,0.0,3,1.0,101102676449
28,650.0,3,2005,93.0,1.0,2,1.0,101102646944
6,385.7,2,1996,66.0,0.0,2,1.0,101102684537
5,580.0,2,1985,60.0,0.0,2,1.0,101102660586
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
6,479.0,2,1996,70.0,0.0,3,1.0,101102655397
24,630.0,3,2002,126.0,1.0,3,2.0,101102678122
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,617.0,3,1990,59.0,0.0,2,1.0,101102676333
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
6,455.0,3,2002,80.0,0.0,2,1.0,101102677663
